entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	TdgClinicalTrial	n/a	NCX 4016	NCX 4016
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	TdgClinicalTrial	n/a	RIOCIGUAT	RIOCIGUAT
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	TdgClinicalTrial	n/a	NITRIC OXIDE	NITRIC OXIDE
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	TdgClinicalTrial	n/a	NCX 1510	NCX 1510
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	TdgClinicalTrial	n/a	NAPROXCINOD	NAPROXCINOD
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	DrugBank	inducer	DB00435	NITRIC OXIDE
GUCY1A2	guanylate cyclase 1, soluble, alpha 2	DrugBank	inducer	DB01020	ISOSORBIDE MONONITRATE
NRIP1	nuclear receptor interacting protein 1	DrugBank	n/a	DB06884	4-HYDROXY-N'-(4-ISOPROPYLBENZYL)BENZOHYDRAZIDE
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB03414	5-THIO-A/B-D-MANNOPYRANOSYLAMINE
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB08321	(1S,2S,3R,6R)-4-(HYDROXYMETHYL)-6-(OCTYLAMINO)CYCLOHEX-4-ENE-1,2,3-TRIOL
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB02318	2-DEOXY-2-FLUORO-ALPHA-D-MANNOSYL FLUORIDE
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB03955	1,5-DIDEOXY-1,5-IMINO-D-MANNITOL
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB02492	GHAVAMIOL
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB02034	SWAINSONINE
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB02742	KIFUNENSINE
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB03008	5-FLUORO-BETA-L-GULOSYL FLUORIDE
MAN2A1	mannosidase, alpha, class 2A, member 1	DrugBank	n/a	DB06984	(1R,2R,3R,4S,5R)-4-(BENZYLAMINO)-5-(METHYLTHIO)CYCLOPENTANE-1,2,3-TRIOL
SLC25A13	solute carrier family 25 (aspartate/glutamate carrier), member 13	DrugBank	n/a	DB00128	L-ASPARTIC ACID
ATR	ataxia telangiectasia and Rad3 related	ClearityFoundationBiomarkers	n/a	E7449	E7449
ATR	ataxia telangiectasia and Rad3 related	ClearityFoundationBiomarkers	n/a	VELIPARIB	VELIPARIB
ATR	ataxia telangiectasia and Rad3 related	ClearityFoundationBiomarkers	n/a	BMN673	BMN673
ATR	ataxia telangiectasia and Rad3 related	ClearityFoundationBiomarkers	n/a	RUCAPARIB	RUCAPARIB
ATR	ataxia telangiectasia and Rad3 related	ClearityFoundationBiomarkers	n/a	NIRAPARIB	NIRAPARIB
ATR	ataxia telangiectasia and Rad3 related	ClearityFoundationBiomarkers	n/a	OLAPARIB	OLAPARIB
ATR	ataxia telangiectasia and Rad3 related	GuideToPharmacologyInteractions	n/a	5929	ATM/ATR KINASE INHIBITOR
CHRNE	cholinergic receptor, nicotinic, epsilon (muscle)	DrugBank	allosteric modulator	DB00674	GALANTAMINE
GAD1	glutamate decarboxylase 1 (brain, 67kDa)	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
GAD1	glutamate decarboxylase 1 (brain, 67kDa)	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
GAD1	glutamate decarboxylase 1 (brain, 67kDa)	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
GAD1	glutamate decarboxylase 1 (brain, 67kDa)	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
GAD1	glutamate decarboxylase 1 (brain, 67kDa)	GuideToPharmacologyInteractions	n/a	5267	S-ALLYLGLYCINE
PGA3	pepsinogen 3, group I (pepsinogen A)	TEND	n/a	SUCRALFATE	SUCRALFATE
PGA3	pepsinogen 3, group I (pepsinogen A)	TdgClinicalTrial	n/a	SUCRALFATE	SUCRALFATE
PGA3	pepsinogen 3, group I (pepsinogen A)	TdgClinicalTrial	n/a	ECABET	ECABET
SCN2B	sodium channel, voltage-gated, type II, beta subunit	TdgClinicalTrial	n/a	ZONISAMIDE	ZONISAMIDE
SCN2B	sodium channel, voltage-gated, type II, beta subunit	TdgClinicalTrial	n/a	ZONISAMIDE	ZONISAMIDE
SCN2B	sodium channel, voltage-gated, type II, beta subunit	TdgClinicalTrial	n/a	ZONISAMIDE	ZONISAMIDE
SCN2B	sodium channel, voltage-gated, type II, beta subunit	DrugBank	inhibitor	DB00909	ZONISAMIDE
FAAH	fatty acid amide hydrolase	GuideToPharmacologyInteractions	n/a	5244	PF750
FAAH	fatty acid amide hydrolase	GuideToPharmacologyInteractions	n/a	5243	PF3845
FAAH	fatty acid amide hydrolase	GuideToPharmacologyInteractions	n/a	6694	PF-04457845
FAAH	fatty acid amide hydrolase	GuideToPharmacologyInteractions	n/a	5206	JNJ1661010
FAAH	fatty acid amide hydrolase	GuideToPharmacologyInteractions	n/a	4339	URB597
FAAH	fatty acid amide hydrolase	GuideToPharmacologyInteractions	n/a	5235	OL135
FAAH	fatty acid amide hydrolase	DrugBank	n/a	DB06894	1-DODECANOL
FAAH	fatty acid amide hydrolase	DrugBank	n/a	DB08400	4-(3-{[5-(TRIFLUOROMETHYL)PYRIDIN-2-YL]OXY}BENZYL)PIPERIDINE-1-CARBOXYLIC ACID
FAAH	fatty acid amide hydrolase	DrugBank	n/a	DB08385	4-(QUINOLIN-3-YLMETHYL)PIPERIDINE-1-CARBOXYLIC ACID
FAAH	fatty acid amide hydrolase	DrugBank	inhibitor	DB00599	THIOPENTAL
FAAH	fatty acid amide hydrolase	DrugBank	n/a	DB02465	METHOXY ARACHIDONYL FLUOROPHOSPHONATE
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA450688	OLANZAPINE
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA451201	QUETIAPINE
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA451257	RISPERIDONE
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA449061	CLOZAPINE
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA10026	ARIPIPRAZOLE
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA131890620	CANNABINOIDS
FAAH	fatty acid amide hydrolase	PharmGKB	n/a	PA449841	HALOPERIDOL
FAAH	fatty acid amide hydrolase	TTD	inhibitor	DAP000662	PROPOFOL
FAAH	fatty acid amide hydrolase	TTD	inhibitor	DCL000643	SSR411298
FAAH	fatty acid amide hydrolase	TTD	inhibitor	DAP000661	THIOPENTAL
FAAH	fatty acid amide hydrolase	TdgClinicalTrial	n/a	IW-6118	IW-6118
FAAH	fatty acid amide hydrolase	TdgClinicalTrial	n/a	IPI-940	IPI-940
FAAH	fatty acid amide hydrolase	TdgClinicalTrial	n/a	V158866	V158866
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	DrugBank	n/a	DB00157	NADH
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	DrugBank	n/a	DB01907	NICOTINAMIDE-ADENINE-DINUCLEOTIDE
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	DrugBank	n/a	DB03559	CYCLOHEXYLFORMAMIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2058	[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-OC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2055	OCTREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2062	[<SUP>125</SUP>I]TYR<SUP>3</SUP> SMS 201-995
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2040	BIM 23068
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2022	[<SUP>125</SUP>I]CGP 23996
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2050	L-779,976
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5648	ANALOG 31 [PMID:18543899]
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5642	IN-NODAGATOC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2029	[L-TYR<SUP>8</SUP>]CYN 154806
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2041	BIM 23197
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5643	GA-NODAGA-LM3
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2047	L-363,301
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	7763	ANALOG 32 [PMID:18543899]
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2024	[<SUP>125</SUP>I]TYR<SUP>10</SUP>-CST14
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2038	BIM 23060
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2028	[D-TYR<SUP>8</SUP>]CYN 154806
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2023	[<SUP>125</SUP>I]LTT-SRIF-28
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2044	EC 5-21
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2054	VAPREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5645	DOTA-BASS
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5627	NODAGA-[TYR<SUP>3</SUP>]-OCTREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5631	MALTOTRIOSE-[<SUP>125</SUP>I][TYR<SUP>3</SUP>,THR<SUP>8</SUP>]OCTREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2046	L-054,522
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5641	Y-KE88
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2059	[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-TOC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5635	AM3
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2056	[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-LAN
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2004	BIM 23052
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2035	BIM 23034
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5639	GA-DOTA-NOC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2063	[<SUP>111</SUP>IN]DOTA-BOC-ATE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2045	[<SUP>111</SUP>IN]DOTA-NOC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2064	[<SUP>111</SUP>IN]DOTA-NOC-ATE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2005	CGP 23996
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2042	BOC-ATE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2051	SEGLITIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2020	SRIF-28
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2043	DC 23-60
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2036	BIM 23056
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2007	CORTISTATIN-14
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2037	BIM 23059
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5634	SIFA-ASN(ACNH-&BETA;-GLC)-PEG-TYR<SUP>3</SUP>-OCTREOTATE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2052	NC 8-12
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2014	L-362,855
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5638	GA-DOTA-TOC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5632	[GA-DOTA,TYR<SUP>3</SUP>,THR<SUP>8</SUP>]OCTREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2013	KE 108
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2008	CST-17
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5640	GA-KE88
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5633	SIFA-ASN(ACNH-&BETA;-GLC)-TYR<SUP>3</SUP>-OCTREOTATE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5636	DEMOTATE 2
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2048	L-363,377
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2017	NC 4-28B
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2031	LANREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2019	SRIF-14
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2033	BIM 23027
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5628	[<SUP>67</SUP>GA]NODAGA-[TYR<SUP>3</SUP>]OCTREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2018	PASIREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2053	NOC-ATE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2057	[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-NOC
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2062	[<SUP>125</SUP>I]TYR<SUP>3</SUP> SMS 201-995
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5630	[<SUP>125</SUP>I][TYR<SUP>3</SUP>,THR<SUP>8</SUP>]OCTREOTIDE
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5647	ANALOG 30 [PMID:18543899]
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2032	BIM 23023
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2027	BIM 23627
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5646	ANALOG 3 [PMID:18543899]
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	5644	BASS ANTAGONIST
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2034	BIM 23030
SSTR2	somatostatin receptor 2	GuideToPharmacologyInteractions	n/a	2026	BIM 23454
SSTR2	somatostatin receptor 2	TTD	binder	DAP000397	OCTREOTIDE
SSTR2	somatostatin receptor 2	TTD	antagonist	DCL000726	BIM23A760
SSTR2	somatostatin receptor 2	TTD	binder	DAP001488	LANREOTIDE AUTOGEL
SSTR2	somatostatin receptor 2	TTD	agonist	DCL000193	PASIREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	YTTRIUM-90 EDOTREOTIDE	YTTRIUM-90 EDOTREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	VAPREOTIDE	VAPREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	BIM23A760	BIM23A760
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	PASIREOTIDE	PASIREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	OCTREOTIDE	OCTREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	OCTREOTIDE	OCTREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	DG3173	DG3173
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	OCTREOTIDE	OCTREOTIDE
SSTR2	somatostatin receptor 2	TdgClinicalTrial	n/a	OCTREOTIDE	OCTREOTIDE
SSTR2	somatostatin receptor 2	DrugBank	binder	DB00104	OCTREOTIDE
SSTR2	somatostatin receptor 2	DrugBank	inducer	DB04894	VAPREOTIDE
CALR	calreticulin	DrugBank	n/a	DB00031	TENECTEPLASE
CALR	calreticulin	DrugBank	chaperone	DB00025	ANTIHEMOPHILIC FACTOR
CALR	calreticulin	DrugBank	n/a	DB01065	MELATONIN
ABCA5	ATP-binding cassette, sub-family A (ABC1), member 5	TdgClinicalTrial	n/a	LIM-0705	LIM-0705
GANAB	glucosidase, alpha; neutral AB	DrugBank	antagonist	DB00491	MIGLITOL
GIPR	gastric inhibitory polypeptide receptor	GuideToPharmacologyInteractions	n/a	3542	GASTRIC INHIBITORY POLYPEPTIDE
GIPR	gastric inhibitory polypeptide receptor	GuideToPharmacologyInteractions	n/a	3847	[PRO<SUP>3</SUP>]GIP
GIPR	gastric inhibitory polypeptide receptor	TdgClinicalTrial	n/a	MAR701	MAR701
GIPR	gastric inhibitory polypeptide receptor	PharmGKB	n/a	PA450688	OLANZAPINE
PPM1A	protein phosphatase, Mg2+/Mn2+ dependent, 1A	PharmGKB	n/a	PA450657	NORTRIPTYLINE
IL23A	interleukin 23, alpha subunit p19	TTD	antibody	DCL001030	USTEKINUMAB
IL23A	interleukin 23, alpha subunit p19	TEND	n/a	USTEKINUMAB	USTEKINUMAB
IL23A	interleukin 23, alpha subunit p19	TdgClinicalTrial	n/a	USTEKINUMAB	USTEKINUMAB
IL23A	interleukin 23, alpha subunit p19	TdgClinicalTrial	n/a	BRIAKINUMAB	BRIAKINUMAB
IL23A	interleukin 23, alpha subunit p19	TdgClinicalTrial	n/a	CNTO 1275	CNTO 1275
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB02114	PARA-ISOPROPYLANILINE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB08641	(2S,3S)-3-FORMYL-2-({[(4-NITROPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB03202	2-[5-METHANESULFONYLAMINO-2-(4-AMINOPHENYL)-6-OXO-1,6-DIHYDRO-1-PYRIMIDINYL]-N-(3,3,3-TRIFLUORO-1-ISOPROPYL-2-OXOPROPYL)ACETAMIDE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB08640	(2S,3S)-3-FORMYL-2-({[(4-METHYLPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB03757	(TERT-BUTYLOXYCARBONYL)-ALANYL-ALANYL-AMINE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB03702	2-[4-[[(S)-1-[[(S)-2-[[(RS)-3,3,3-TRIFLUORO-1-ISOPROPYL-2-OXOPROPYL]AMINOCARBONYL]PYRROLIDIN-1-YL-]CARBONYL]-2-METHYLPROPYL]AMINOCARBONYL]BENZOYLAMINO]ACETIC ACID
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB07956	[1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB02341	MDL 101,146
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB07957	METHYL(2-ACETOXY-2-(2-CARBOXY-4-AMINO-PHENYL))ACETATE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB07433	(TERT-BUTYLOXYCARBONYL)-ALANYL-AMINO ETHYL-FORMAMIDE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB03925	ONO-6818
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB03890	N-[2-(1-FORMYL-2-METHYL-PROPYL)-1-(4-PIPERIDIN-1-YL-BUT-2-ENOYL)-PYRROLIDIN-3-YL]-METHANESULFONAMIDE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB07955	(2-BROMOETHYL)(2-'FORMYL-4'-AMINOPHENYL) ACETATE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB08007	(2R)-3-{[(BENZYLAMINO)CARBONYL]AMINO}-2-HYDROXYPROPANOIC ACID
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB06951	(3R)-3-ETHYL-N-[(4-METHYLPHENYL)SULFONYL]-L-ASPARTIC ACID
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB01844	DIMETHYLFORMAMIDE
CELA1	chymotrypsin-like elastase family, member 1	DrugBank	n/a	DB08614	3-[[(METHYLAMINO)SULFONYL]AMINO]-2-OXO-6-PHENYL-N-[3,3,3-TRIFLUORO-1-(1-METHYLETHYL)-2-OXOPHENYL]-1(2H)-PYRIDINE ACETAMIDE
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	n/a	DB00167	L-ISOLEUCINE
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	n/a	DB02635	N-[O-PHOSPHONO-PYRIDOXYL]-ISOLEUCINE
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	n/a	DB04074	ALPHA-KETOISOVALERATE
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	n/a	DB00149	L-LEUCINE
BCAT2	branched chain amino-acid transaminase 2, mitochondrial	DrugBank	n/a	DB02142	PYRIDOXAMINE-5'-PHOSPHATE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	DrugBank	allosteric modulator	DB00674	GALANTAMINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	DrugBank	agonist	DB00184	NICOTINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TEND	n/a	NICOTINE	NICOTINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TTD	agonist	DCL001044	ABT-894
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	VARENICLINE	VARENICLINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	POZANICLINE	POZANICLINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	TC-6499	TC-6499
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	TC-2696	TC-2696
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	ISPRONICLINE	ISPRONICLINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	TC-5214	TC-5214
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	TC-2403-12	TC-2403-12
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	TdgClinicalTrial	n/a	NICOTINE	NICOTINE
CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	PharmGKB	n/a	PA164781343	VARENICLINE
PSPH	phosphoserine phosphatase	DrugBank	n/a	DB03292	D-2-AMINO-3-PHOSPHONO-PROPIONIC ACID
GPR39	G protein-coupled receptor 39	GuideToPharmacologyInteractions	n/a	566	ZN<SUP>2+</SUP>
GPR39	G protein-coupled receptor 39	GuideToPharmacologyInteractions	n/a	7800	COMPOUND 1 [PMID: 24900608]
GPR39	G protein-coupled receptor 39	GuideToPharmacologyInteractions	n/a	7803	COMPOUND 15 [PMID: 25313322]
COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous)	DrugBank	n/a	DB02659	CHOLIC ACID
COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous)	DrugBank	n/a	DB04464	N-FORMYLMETHIONINE
UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	PharmGKB	n/a	PA451846	VALPROIC ACID
UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	PharmGKB	n/a	PA450164	LAMOTRIGINE
UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	PharmGKB	n/a	PA130620651	ANTHRACYCLINES AND RELATED SUBSTANCES
UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	PharmGKB	n/a	PA165110775	SN-38
UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	PharmGKB	n/a	PA131890628	TRANILAST
MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	PharmGKB	n/a	PA450198	LEUCOVORIN
MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	PharmGKB	n/a	PA452620	TEGAFUR
MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	DrugBank	cofactor	DB00115	CYANOCOBALAMIN
MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	DrugBank	product of	DB00134	L-METHIONINE
MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	DrugBank	other/unknown	DB00200	HYDROXOCOBALAMIN
NDUFAB1	NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa	DrugBank	n/a	DB00157	NADH
NCL	nucleolin	TdgClinicalTrial	n/a	IPP-204106	IPP-204106
NCL	nucleolin	TdgClinicalTrial	n/a	AS1411	AS1411
TSHR	thyroid stimulating hormone receptor	GuideToPharmacologyInteractions	n/a	3920	TSH
TSHR	thyroid stimulating hormone receptor	GuideToPharmacologyInteractions	n/a	3806	[<SUP>125</SUP>I]TSH (HUMAN)
TSHR	thyroid stimulating hormone receptor	TEND	n/a	THYROTROPIN ALFA	THYROTROPIN ALFA
TSHR	thyroid stimulating hormone receptor	TdgClinicalTrial	n/a	THYROTROPIN ALFA	THYROTROPIN ALFA
TSHR	thyroid stimulating hormone receptor	DrugBank	agonist	DB00024	THYROTROPIN ALFA
TSHR	thyroid stimulating hormone receptor	TTD	binder	DAP001248	THYROTROPIN ALFA
VARS	valyl-tRNA synthetase	DrugBank	n/a	DB00161	L-VALINE
FLT3	fms-related tyrosine kinase 3	DrugBank	antagonist	DB00398	SORAFENIB
FLT3	fms-related tyrosine kinase 3	DrugBank	multitarget	DB01268	SUNITINIB
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	7793	PACRITINIB
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	5970	FLT-3 INHIBITOR
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	5962	DOVITINIB
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	5658	QUIZARTINIB
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	5972	FLT-3 INHIBITOR III
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	5657	LINIFANIB
FLT3	fms-related tyrosine kinase 3	GuideToPharmacologyInteractions	n/a	5982	GTP-14564
